# law_cat,crime_day,crime_month,duration_hours,suspect_age,suspect_sex,victim_age,victim_sex
1,31,1,1,22,1,22,0
2,30,1,1,22,1,35,1
2,31,1,1,35,1,35,1
3,31,1,3,18,1,55,1
1,30,1,1,35,1,35,0
1,1,2,1,35,1,22,0
1,30,1,1,35,1,35,0
2,17,1,2,55,1,35,0
2,28,1,2,35,1,22,0
1,22,1,1,22,0,35,1
3,25,1,103,35,0,55,0
1,29,1,2,55,1,55,0
2,21,1,1,22,1,22,0
1,26,1,1,35,1,35,0
2,4,2,1,35,1,55,0
1,6,2,1,35,1,22,0
1,8,2,2,55,1,55,0
1,8,2,1,35,0,35,0
2,31,1,1,55,0,35,0
2,6,2,1,35,1,35,0
1,31,1,1,35,1,35,0
1,4,2,2,55,1,55,1
1,1,2,1,55,1,55,0
2,4,2,1,35,0,35,1
1,31,1,1,35,1,35,0
1,21,1,135,35,1,35,0
1,31,1,1,55,1,35,0
1,8,2,1,35,1,55,0
2,2,2,1,65,1,65,0
3,28,1,8,55,1,55,0
1,4,2,1,35,1,35,1
1,31,1,1,35,1,35,1
1,7,2,10,35,1,35,0
1,6,2,1,22,0,35,0
2,1,2,1,35,1,22,0
1,6,2,2,35,1,35,1
2,26,1,2,35,0,35,0
3,28,1,1,55,0,35,0
3,7,2,2,35,1,35,1
2,21,1,1,35,1,35,0
3,23,1,12,35,1,35,0
2,6,2,1,22,1,35,1
1,4,2,1,55,1,35,1
3,29,1,1,35,1,35,1
1,2,11,2284,35,0,35,0
1,3,2,1,35,1,22,0
1,29,1,13,35,0,22,0
1,3,2,1,35,1,35,0
3,4,2,2,35,0,35,1
1,31,1,1,35,1,35,0
3,6,2,1,22,1,22,0
1,1,2,1,35,1,55,1
2,27,1,1,22,1,55,0
1,5,2,1,22,1,18,0
3,5,2,1,22,1,35,1
1,1,2,1,35,1,35,0
1,8,2,1,35,0,55,0
1,30,1,1,35,1,35,0
1,2,2,1,55,1,35,0
3,30,1,1,35,1,22,0
3,31,1,1,35,1,35,1
3,15,4,721,35,1,22,0
2,28,1,1,55,1,55,0
1,28,1,1,35,1,35,0
3,16,1,122,35,1,35,0
1,22,1,1,22,1,35,0
3,28,1,1,22,1,22,0
2,5,2,1,35,0,35,1
2,2,2,1,35,1,35,0
1,27,1,1,35,1,18,0
1,31,1,1,35,1,55,0
1,30,1,3,18,1,18,0
1,5,2,12,22,1,22,0
3,28,1,1,55,1,35,0
1,12,7,2,35,1,22,0
3,30,1,1,55,1,35,0
2,3,2,1,35,0,55,0
1,13,10,1,35,1,35,0
1,4,2,1,35,1,35,0
3,31,1,1,35,1,35,1
2,7,2,1,35,0,35,1
1,4,2,1,35,1,35,1
1,7,2,1,35,1,35,0
3,5,2,1,22,1,22,1
1,4,2,29,35,1,35,0
1,28,1,1,22,1,35,1
2,1,2,2,35,0,35,0
2,28,1,1,35,1,22,0
1,5,2,1,35,1,35,0
2,3,2,2,55,1,35,0
1,3,2,1,55,0,35,0
2,3,2,1,35,1,35,1
3,4,2,1,55,1,35,0
2,5,2,1,22,1,35,1
1,4,2,1,55,1,55,0
1,3,2,2,55,0,55,1
2,28,1,2,22,0,55,0
3,31,1,1,35,0,35,0
1,5,2,2,35,1,35,1
2,31,1,1,22,0,22,1
1,2,2,1,55,1,35,0
1,3,2,2,35,1,35,0
3,27,1,1,35,1,22,1
3,29,12,5,55,1,35,1
1,7,2,1,22,1,35,1
2,6,2,1,22,1,35,1
3,29,1,1,22,1,35,0
1,31,1,1,35,1,35,0
1,5,2,2,55,1,55,1
2,31,1,1,55,1,35,0
1,7,2,1,35,1,35,0
3,4,2,1,35,1,65,0
2,2,2,1,35,0,35,0
1,7,2,2,55,1,35,1
1,5,2,2,55,1,55,0
3,7,2,1,55,1,35,1
2,4,2,1,35,0,35,0
3,31,10,24,55,0,55,0
2,4,2,2,22,1,22,0
2,30,1,2,35,1,55,0
1,27,1,1,35,1,35,0
1,27,11,1,35,1,35,0
2,6,2,1,35,1,35,0
1,8,2,1,35,1,35,0
1,3,2,27,55,1,55,1
1,31,1,47,35,0,35,0
1,5,2,1,55,1,35,1
1,2,2,1,35,1,35,1
2,27,1,1,35,0,35,0
1,4,2,1,22,1,55,1
3,29,1,1,55,0,55,0
3,6,2,1,35,0,65,1
3,25,1,1,35,1,65,1
3,16,1,1,35,0,35,0
3,18,1,1,35,1,55,1
1,22,1,1,35,1,35,1
1,21,1,1,35,1,22,0
1,20,1,2,22,0,35,0
1,19,1,1,35,1,55,0
1,25,1,1,22,1,35,1
1,21,1,8785,35,1,18,0
2,23,1,1,55,1,55,1
2,22,1,1,55,1,35,1
3,24,1,1,35,0,55,1
3,22,1,1,65,1,55,1
2,21,1,1,35,1,35,1
1,23,1,1,22,0,35,1
2,18,1,1,22,1,35,1
1,17,1,1,55,1,35,1
3,26,1,2,35,1,35,1
1,29,6,13578,35,0,55,0
3,24,1,1,22,1,35,1
2,21,1,1,35,1,55,1
2,16,1,1,35,1,35,1
2,20,1,1,22,0,35,0
2,21,1,1,55,1,35,0
3,22,1,1,35,1,35,0
1,26,1,1,55,1,35,1
2,22,1,1,35,0,55,0
1,20,1,1,35,1,35,1
3,27,1,1,55,1,35,0
2,26,1,1,35,1,35,0
1,23,1,1,55,1,55,0
3,26,1,1,55,1,35,0
3,24,1,5,55,1,35,0
2,24,1,1,35,0,55,0
1,26,1,1,55,1,55,0
1,20,1,1,35,1,35,0
1,26,1,12,35,0,35,0
1,25,1,1,35,1,55,1
2,17,1,1,35,1,55,0
2,16,1,1,55,0,55,0
1,27,1,1,35,1,55,0
1,26,1,1,55,1,65,1
2,19,1,1,35,1,35,1
2,19,1,1,22,0,55,1
1,19,1,1,35,1,55,1
1,18,1,1,35,1,35,1
1,19,1,1,35,1,35,1
1,18,1,76,55,0,35,0
1,21,1,1,22,1,55,1
1,18,1,55,22,1,22,0
1,19,1,2,35,1,55,1
2,20,1,10,35,1,35,0
1,12,1,1,22,0,22,0
3,8,1,2,35,1,35,0
1,27,1,3,35,0,35,1
1,24,1,1,65,1,55,0
3,23,1,1,55,1,55,1
3,24,1,1,55,1,22,1
3,22,1,1,35,1,22,1
2,27,1,2,18,0,35,0
1,17,1,1,35,1,35,0
3,7,1,8,35,0,35,0
1,22,1,1,22,1,35,0
3,24,1,1,35,0,35,0
1,24,1,1,55,1,55,0
3,26,1,2,65,1,55,0
2,22,1,1,35,1,22,0
3,20,1,1,55,1,55,1
3,22,1,1,22,1,22,0
2,25,1,1,35,1,35,0
1,26,1,1,55,1,35,1
1,24,1,1,55,1,35,0
2,20,1,11,35,1,55,1
2,21,1,1,35,1,35,0
1,24,1,1,65,0,65,1
2,24,1,1,35,1,65,1
1,20,1,2,35,0,55,0
2,24,1,2,55,1,35,0
2,23,1,1,35,1,35,1
1,19,1,1,35,1,35,0
3,17,1,1,18,1,18,0
2,17,1,1,35,1,35,1
2,21,1,2,35,1,22,0
1,23,1,1,35,1,35,0
1,15,1,1,35,1,35,1
1,19,1,1,65,1,65,0
1,17,1,1,35,1,35,1
3,22,1,2,35,0,35,1
1,23,1,2,55,1,55,1
2,21,1,1,22,1,22,0
3,26,1,1,22,1,22,1
1,17,1,1,55,1,35,0
3,17,1,2,35,1,35,1
1,20,1,1,22,0,35,1
1,17,1,1,35,1,22,0
1,27,1,1,35,1,35,0
1,26,1,1,55,1,55,0
1,26,1,1,35,0,35,0
1,17,1,1,35,1,22,0
2,23,1,1,55,1,35,1
1,27,1,5,35,0,35,1
2,21,1,2,22,1,22,0
1,6,1,1,18,0,18,1
2,15,1,2,35,1,35,0
1,18,1,1,35,1,35,0
2,19,1,1,35,1,35,0
1,25,1,2,35,1,22,1
1,22,1,1,55,1,35,0
1,17,1,1,55,0,22,1
1,12,1,2,35,1,35,0
3,18,1,2,35,1,55,1
2,7,1,296,55,0,35,0
1,18,1,2,35,1,35,0
1,26,1,1,35,1,55,1
1,19,1,2,18,0,18,0
2,24,1,1,35,1,35,0
3,24,1,1,35,1,35,0
1,17,1,1,55,1,55,1
1,18,1,1,35,0,35,0
3,24,1,1,35,1,35,0
2,9,1,1,18,0,55,0
1,22,1,1,35,1,35,1
2,21,1,2,35,1,35,0
2,17,1,1,35,0,55,0
3,26,1,1,55,1,55,0
2,13,1,191,65,0,35,0
2,18,1,2,35,1,35,0
2,21,1,1,35,1,55,0
3,26,1,1,55,1,35,0
1,22,1,1,55,1,18,1
2,24,1,1,55,0,55,1
2,18,1,1,35,1,55,1
1,25,1,2,35,1,35,0
2,17,1,1,35,0,55,0
1,19,1,2,55,1,35,1
2,20,1,1,35,0,35,0
2,22,1,7,65,0,55,0
1,19,1,2,35,0,18,0
2,17,1,1,22,1,22,1
1,7,1,1,22,1,55,1
1,7,1,1,35,1,35,1
1,17,1,1,35,1,35,0
1,27,1,1,35,1,35,1
1,21,1,1,35,1,22,0
3,7,1,1,35,0,65,1
1,13,1,1,35,0,35,0
2,17,1,1,35,1,35,0
1,19,1,1,22,0,22,1
3,24,1,2,35,1,35,0
2,18,1,1,55,1,65,0
1,18,1,1,22,1,55,1
2,17,1,1,35,0,35,0
2,21,1,1,55,0,55,1
2,22,1,2,35,1,55,0
2,22,1,2,35,1,35,1
2,22,1,2,65,1,55,0
1,21,1,96,55,1,35,0
2,21,1,1,55,0,22,0
1,26,1,1,35,1,22,0
2,18,1,1,55,1,22,0
2,20,1,1,35,1,55,1
3,21,1,1,55,1,65,1
3,19,1,1,35,0,55,1
3,10,1,1,18,1,18,0
2,25,1,2,35,1,35,0
1,23,1,1,35,1,55,1
1,21,1,1,35,0,55,0
2,26,1,1,35,1,35,0
2,25,1,2,35,1,35,1
1,19,1,1,35,0,35,1
3,20,10,2192,35,0,18,0
1,23,1,1,35,1,55,1
2,27,1,1,35,1,35,1
3,17,1,2,35,0,35,0
1,18,1,2,65,1,35,0
1,22,1,1,22,1,35,0
1,20,1,33,55,1,35,0
2,11,12,1,55,1,55,0
1,17,1,1,35,1,35,0
2,27,1,1,35,1,65,1
3,19,1,3,35,1,35,0
2,23,1,1,35,1,35,1
1,21,1,2,35,1,35,0
1,26,1,1,35,1,35,0
1,21,1,1,35,1,35,1
3,26,1,2,35,1,35,0
1,20,1,1,35,1,35,1
3,18,1,1,55,1,35,1
2,25,1,1,35,0,35,1
3,24,1,1,35,1,22,0
1,25,1,1,35,1,35,1
1,20,1,1,35,0,35,1
2,27,1,1,35,0,35,0
3,21,1,1,35,1,65,1
2,27,1,1,35,1,55,1
3,17,1,1,22,1,35,1
1,25,1,1,35,0,35,1
1,18,1,23,65,1,65,0
1,20,1,2,35,1,35,0
1,26,1,2,35,1,22,0
3,24,1,1,55,0,35,1
2,22,1,1,55,1,65,1
1,26,1,1,22,1,35,1
1,20,1,1,35,1,35,0
1,22,1,1,35,1,35,0
2,21,1,1,22,1,35,1
2,24,1,1,55,1,35,1
3,22,1,1,35,0,55,1
1,26,1,13,35,1,35,0
2,21,1,1,65,1,55,1
3,17,1,1,35,1,35,0
2,23,1,1,55,0,35,0
3,17,1,74,22,1,55,0
2,19,1,1,55,1,35,0
3,17,1,1,35,1,18,1
2,21,1,1,35,1,65,1
2,16,1,1,35,1,35,0
2,25,1,1,55,1,18,0
2,13,1,1,55,1,35,0
1,16,1,1,35,0,55,1
1,24,1,2,35,1,35,1
1,13,1,1,35,1,55,0
1,27,1,1,35,1,35,0
3,22,1,1,22,1,22,0
2,25,1,1,35,0,18,0
2,27,1,1,55,1,35,1
3,19,1,1,18,0,35,0
1,13,1,2,22,1,22,0
3,25,1,2,65,0,65,0
1,22,1,1,35,1,22,1
1,27,1,2,35,0,55,0
1,18,1,1,55,1,35,1
3,21,1,2,35,1,35,0
3,23,1,1,35,1,55,1
3,15,1,14,22,1,22,0
1,17,1,1,55,1,55,0
3,19,1,1,35,1,35,0
1,27,1,1,55,1,55,1
1,23,1,2,35,1,35,0
2,18,1,1,35,1,35,0
2,19,1,2,35,1,22,0
2,24,1,1,35,0,35,1
2,17,1,1,18,1,55,0
3,22,1,1,35,1,35,1
3,24,1,1,35,1,35,0
1,9,1,1,35,1,35,1
1,25,1,6,35,1,35,1
3,19,1,1,35,1,35,0
3,18,1,1,55,1,35,1
1,27,1,1,22,0,35,0
3,22,1,2,35,1,55,1
1,8,1,1,35,1,55,1
1,23,1,2,35,1,35,0
2,18,1,1,35,1,35,0
1,22,1,1,55,0,55,0
1,21,1,1,22,1,35,1
3,23,1,33,35,0,35,0
3,19,1,1,55,1,55,0
2,22,1,1,35,1,35,0
2,17,1,1,22,0,35,1
1,16,1,2,22,1,22,0
1,23,1,2,35,1,65,1
1,22,1,2,35,0,35,0
3,23,1,2,35,1,35,0
3,24,12,2,55,1,55,0
2,20,1,1,35,1,22,1
1,7,1,1,35,1,22,1
1,22,1,1,55,1,35,1
3,25,1,2,55,0,65,0
1,26,1,1,35,1,35,0
1,20,1,1,35,1,35,0
1,29,12,7,35,1,35,1
3,11,1,1,35,0,35,0
3,15,1,14,22,1,22,0
1,17,1,2,22,1,35,0
3,25,1,1,35,0,65,1
2,17,1,1,65,1,55,0
3,18,1,1,35,1,35,1
2,18,1,1,35,1,18,0
2,21,1,1,22,0,55,0
1,17,1,1,55,1,55,0
1,21,1,1,35,0,35,0
2,27,1,2,35,1,35,1
3,18,1,1,22,1,35,0
3,25,1,1,35,1,35,1
3,16,1,1,35,0,65,0
1,23,1,1,35,1,35,0
1,27,1,3,55,1,55,1
1,20,1,2,22,1,35,1
2,18,1,1,55,1,55,1
1,18,1,1,55,0,22,0
3,17,1,1,22,0,35,0
1,25,1,2,22,1,22,1
2,26,1,1,35,0,35,0
2,26,1,1,35,0,35,0
2,19,1,1,35,1,35,0
2,22,1,1,18,1,55,1
2,20,1,1,55,1,35,0
2,16,1,1,22,1,35,0
1,18,1,1,35,1,55,1
2,22,1,72,18,1,18,0
3,17,1,2,55,0,65,0
2,19,1,2,35,1,35,0
2,24,1,1,55,1,35,0
1,25,1,1,35,0,18,1
2,25,1,2,55,0,35,0
2,20,1,1,35,0,55,1
1,20,1,1,35,1,22,0
3,19,1,2,22,1,55,1
1,19,1,1,55,1,55,1
3,21,1,1,55,1,55,0
3,22,1,12,55,1,35,0
3,26,1,1,35,1,55,1
2,18,1,1,22,0,35,1
1,5,1,25,35,1,35,0
1,26,1,1,35,0,35,1
2,23,1,2,55,1,55,1
2,19,1,1,55,1,35,0
1,18,1,7,35,1,22,0
2,24,1,1,35,0,65,0
1,22,1,1,22,1,22,0
2,20,1,2,35,1,35,0
2,24,1,1,35,0,35,0
2,22,1,2,35,0,35,0
1,24,1,2,35,0,55,0
2,24,1,1,35,1,35,0
1,25,1,1,35,0,35,0
3,19,1,1,35,1,55,0
3,22,1,1,35,1,35,1
2,22,1,1,55,1,35,1
2,22,1,1,55,0,35,1
2,18,1,3,22,0,35,1
1,23,1,2,55,1,55,1
2,26,1,1,55,0,35,1
3,19,1,1,55,0,22,1
1,20,1,1,18,0,35,0
3,22,1,1,65,1,35,0
3,20,1,2,35,0,65,0
3,21,1,1,35,1,35,1
1,19,1,1,35,0,35,0
1,20,1,1,35,0,35,1
1,22,1,1,55,1,55,0
3,1,3,76009,55,1,18,0
1,17,1,1,35,0,55,1
2,17,1,2,35,1,65,0
1,18,1,1,35,1,35,1
1,11,1,1,22,0,22,0
1,26,1,1,35,1,35,0
2,21,1,1,55,1,35,1
2,19,1,1,55,1,55,1
3,17,1,2,35,1,35,1
3,7,1,1,35,0,35,1
2,18,1,1,55,0,22,0
1,22,1,2,35,1,35,1
3,24,1,1,55,1,55,1
2,19,1,1,22,1,18,0
1,26,1,1,35,1,35,0
1,24,1,1,35,1,35,1
1,22,1,2,35,0,35,1
2,25,1,1,35,1,35,0
3,21,1,1,35,1,55,1
3,18,1,1,55,1,55,1
1,17,1,1,35,1,55,0
2,19,1,1,55,1,35,1
1,8,1,1,35,1,35,0
2,18,1,1,55,0,35,1
3,24,1,1,35,1,35,1
1,26,1,1,55,1,55,0
1,17,1,2,35,1,35,0
1,19,1,1,35,1,18,0
2,24,1,1,35,1,22,1
1,18,1,2,35,0,22,0
3,26,1,1,55,1,55,0
3,26,1,1,55,0,55,1
2,18,1,1,55,1,55,1
2,26,1,1,35,0,35,0
1,17,1,1,22,1,22,0
1,22,1,9,35,0,35,1
1,20,1,2,35,1,18,1
1,23,1,1,35,0,35,0
3,24,1,1,35,1,35,0
3,19,1,1,35,0,35,0
1,8,1,3,35,1,55,1
1,20,1,2,35,1,35,0
1,17,1,1,35,1,22,0
1,17,1,2,35,1,35,1
1,26,1,1,22,1,35,0
1,24,1,12,55,1,55,1
2,19,1,1,35,1,35,0
2,20,1,1,35,1,55,1
3,22,1,1,55,1,55,0
3,19,1,5,55,1,22,0
2,14,1,2,35,0,55,0
2,21,1,1,35,1,35,0
2,21,1,2,35,1,35,1
3,26,1,1,55,0,35,0
1,10,1,1,55,0,55,0
1,21,1,2,22,1,22,0
1,11,1,1,35,1,55,0
1,17,1,1,35,1,35,1
2,18,1,1,35,0,35,0
1,17,1,1,22,1,35,0
3,27,1,1,55,1,35,0
2,27,1,1,55,0,35,0
1,16,1,2,55,1,35,0
1,25,1,2,22,0,22,0
1,20,1,1,35,1,22,1
3,19,1,2,35,1,35,0
1,17,1,1,35,1,35,0
1,25,1,2,22,1,22,0
3,26,1,2,35,1,35,1
2,21,1,1,35,1,55,1
2,25,1,1,35,1,35,0
3,18,1,1,35,1,65,1
1,24,1,1,35,1,35,0
3,18,1,2,55,1,55,1
2,18,1,1,35,1,22,0
1,19,1,2,65,1,55,1
1,18,1,1,22,0,35,1
1,27,1,1,35,0,35,1
3,21,1,1,35,1,65,1
1,1,12,913,35,1,35,0
3,14,12,602,35,1,35,0
1,22,1,1,55,1,35,1
2,24,1,1,35,1,55,0
3,26,1,1,35,1,35,1
1,21,1,1,35,1,35,0
1,21,1,2,35,1,35,1
1,22,1,1,35,1,35,0
2,20,1,1,35,0,35,1
1,19,1,1,35,0,35,0
3,17,1,1,22,1,35,0
1,26,1,2,35,0,22,0
1,19,1,2,35,1,35,0
1,26,1,1,22,1,35,0
1,27,1,1,35,1,55,1
3,19,1,1,35,1,55,1
2,21,1,3,55,1,55,0
1,20,1,1,18,1,18,0
2,23,1,2,22,1,22,0
1,18,1,2,22,1,22,0
2,18,1,1,55,1,55,0
1,17,1,1,35,1,55,1
3,21,1,1,35,1,65,0
1,20,1,1,35,0,35,0
1,24,1,1,35,1,35,0
3,27,1,1,35,0,35,1
1,18,1,1,35,1,35,0
2,26,1,1,35,1,55,0
2,21,1,1,35,1,55,1
2,7,1,1,35,1,55,1
2,22,1,1,55,1,35,0
2,18,1,1,35,0,35,0
3,18,1,1,35,0,22,0
3,24,1,1,35,1,55,1
2,24,1,1,65,1,65,0
2,23,1,1,35,1,55,0
2,22,1,1,18,0,18,0
1,22,1,1,35,0,35,0
3,22,1,1,35,1,35,0
1,20,1,1,35,1,35,0
3,21,1,1,22,1,35,0
3,23,1,1,35,1,55,0
3,24,1,1,55,1,55,1
1,21,1,1,35,1,35,0
1,20,1,1,22,0,22,0
1,17,1,4,35,1,35,0
1,15,1,14,22,1,22,0
1,15,1,1,35,1,35,0
3,25,1,2,35,1,55,1
2,17,1,2,22,1,55,1
3,22,1,55,22,1,22,0
1,24,1,1,35,1,22,1
2,21,1,1,35,1,55,1
1,21,1,2,22,1,35,1
1,21,1,2,22,1,22,0
1,23,1,1,22,0,35,0
1,22,1,1,35,0,35,0
2,18,1,1,35,1,22,0
3,23,1,1,35,0,55,1
3,25,1,1,35,1,35,0
1,16,1,1,55,1,35,1
2,16,1,1,55,0,65,0
1,20,1,1,35,1,35,1
1,21,1,2,35,1,35,0
1,19,1,1,35,1,35,1
1,19,1,3,22,1,35,0
1,22,1,1,35,1,35,1
2,19,1,1,55,1,35,0
1,20,1,1,55,1,55,1
1,19,1,1,35,0,18,1
1,23,1,9,35,1,35,0
1,22,1,2,35,1,35,0
2,19,1,1,55,1,35,0
2,23,1,1,35,0,35,0
2,8,1,1,35,0,22,0
2,23,1,2,55,1,65,1
2,21,1,7,65,0,55,0
1,26,1,1,35,1,55,0
1,24,1,1,18,1,55,1
2,24,1,1,35,0,65,0
1,25,1,1,22,1,35,0
2,23,1,1,35,1,55,1
1,20,1,2,35,1,35,0
2,24,1,1,22,1,22,0
2,18,1,2,55,1,35,0
2,19,1,2,35,0,55,1
1,18,1,1,22,0,55,0
1,21,1,1,35,1,35,0
1,25,1,1,35,1,22,0
3,19,1,1,35,1,55,1
1,25,1,1,55,1,35,0
3,21,1,7,35,1,35,1
3,24,1,1,35,1,35,1
2,20,1,1,35,1,35,0
3,20,1,1,22,1,22,0
1,20,1,2,35,0,22,0
2,24,1,1,55,1,55,0
3,19,1,2,35,1,35,1
1,18,1,2,35,0,22,0
1,20,1,45,22,1,22,0
1,23,1,1,35,1,22,0
1,20,12,749,35,0,55,0
1,24,1,3,35,1,22,0
3,19,1,2,55,1,65,1
1,21,1,1,35,1,35,1
3,22,1,2,35,1,55,1
3,23,1,2,35,1,35,1
3,21,1,1,35,1,35,1
2,17,1,1,18,1,35,0
1,26,1,2,22,0,22,0
1,19,1,1,35,0,35,0
2,22,1,2,35,1,35,1
3,21,1,1,35,1,55,1
2,22,1,1,65,0,65,0
1,22,1,1,35,1,55,1
2,22,1,1,18,1,18,1
1,18,1,2,55,1,35,0
3,27,1,1,22,0,55,1
1,19,1,1,35,1,22,0
1,26,1,2,22,0,18,1
1,26,1,1,35,1,35,1
3,23,1,1,35,1,35,0
3,26,1,1,35,1,35,0
3,25,1,2,35,1,55,1
2,26,1,1,35,1,22,0
1,18,1,1,55,1,55,0
2,19,1,1,22,1,35,1
1,17,1,1,55,1,22,1
1,24,1,1,55,0,35,0
3,22,1,1,35,1,35,1
1,20,1,2,55,1,65,0
2,27,1,1,35,1,35,0
1,17,1,1,35,0,35,0
1,24,1,2,55,0,35,0
1,7,12,1055,35,1,35,0
1,19,1,72,35,0,55,0
1,21,1,4,35,0,55,0
3,19,1,2,55,0,65,1
1,25,1,2,55,1,55,1
2,24,1,1,35,1,55,1
1,19,1,1,22,1,35,1
3,17,1,2,22,0,22,0
1,22,1,1,35,1,35,1
3,19,1,1,35,0,35,1
1,22,1,1,22,0,35,0
1,20,1,1,35,1,35,0
3,22,1,1,35,0,35,1
2,20,1,1,55,1,35,1
2,17,1,1,35,1,35,1
2,19,1,89,35,0,35,0
2,21,1,2,55,1,55,1
3,23,1,1,35,1,22,1
2,23,1,1,35,1,55,0
1,20,1,3,22,0,35,1
3,14,1,1,35,1,35,0
3,13,12,2,22,1,22,0
1,27,11,1194,35,1,35,0
1,7,1,1,35,1,55,1
1,11,11,3,35,1,35,0
1,16,1,1,55,1,22,0
1,10,1,1,35,1,22,0
2,10,1,1,35,0,35,0
3,11,1,1,55,1,18,1
3,28,2,15150,35,1,55,0
1,10,1,1,35,1,35,0
3,2,1,1,22,1,22,0
3,12,1,2,55,1,35,1
1,18,12,505,35,1,35,1
3,12,1,1,55,1,22,0
2,11,1,1,55,1,65,1
1,16,1,1,55,1,55,1
1,10,1,1,35,1,55,0
1,17,11,737,35,1,35,0
3,14,1,1,55,1,22,0
1,16,12,7,35,1,35,0
2,12,1,1,22,0,55,0
2,12,1,1,35,1,22,0
1,13,1,1,22,0,65,0
1,6,1,1,35,1,35,1
1,8,1,15,55,1,55,0
2,16,1,1,35,1,65,1
2,7,1,1,35,1,35,1
2,9,1,1,35,0,35,0
3,12,1,1,55,1,55,0
1,9,1,1,55,1,35,0
1,9,1,1,22,0,35,1
3,1,1,2,35,1,35,1
1,9,1,1,35,0,35,1
1,16,1,1,22,1,35,1
1,16,1,1,55,1,65,1
2,14,1,1,35,1,65,0
2,8,1,1,35,1,65,0
3,14,1,1,22,1,55,1
2,9,1,1,35,0,55,0
3,2,1,1,35,1,22,1
2,8,1,1,65,1,55,0
2,7,1,1,35,1,35,0
3,12,1,1,22,1,55,0
3,1,1,1,35,1,35,0
1,7,1,2,35,0,35,0
1,7,1,2,22,0,18,1
1,16,1,1,35,1,55,1
2,14,1,1,18,0,18,0
2,9,1,1,22,1,22,0
1,6,1,4,55,1,55,0
3,1,1,1,35,0,18,0
1,15,1,1,35,1,35,0
2,9,1,1,18,0,35,0
1,31,12,1,35,1,55,1
3,16,1,4,35,1,22,0
2,8,1,1,35,0,55,1
1,10,1,9,35,1,35,0
2,11,1,1,35,0,35,1
2,12,1,1,35,0,22,0
1,5,1,1,35,1,35,0
3,1,1,16532,35,1,65,0
3,6,1,1,22,1,35,1
3,13,1,1,18,0,35,1
1,16,1,1,55,0,35,1
3,9,1,2,55,1,55,1
3,11,1,3,35,0,55,1
1,9,1,1,22,1,35,0
3,12,1,1,35,0,35,0
1,11,1,8824,35,0,35,1
1,15,1,2,35,0,35,1
1,12,1,1,22,1,22,0
3,3,1,1,35,1,18,1
1,3,1,2,35,1,35,0
3,9,1,1,35,1,35,1
2,16,1,1,55,1,55,1
1,11,1,1,35,1,35,0
2,11,1,1,35,0,35,1
1,1,1,1,35,1,35,0
1,7,1,2,35,1,35,1
3,10,1,1,22,1,22,1
2,11,1,1,65,1,65,0
2,5,1,1,55,1,55,1
1,15,1,1,35,1,55,1
1,7,1,86,22,0,22,0
2,1,1,1,22,1,18,0
2,10,1,1,55,1,22,1
3,16,1,1,35,1,35,1
1,12,1,4,35,1,35,0
1,8,1,2,35,0,35,1
3,7,1,1,18,1,18,1
2,2,1,2,35,1,35,1
1,11,1,8,55,1,22,0
3,11,1,9,35,1,35,0
1,12,1,1,35,1,35,0
2,12,1,6,35,1,35,0
2,14,1,1,55,1,55,0
1,15,1,1,35,1,35,1
3,10,1,123,35,1,65,1
1,11,1,3,35,1,55,1
2,16,1,1,22,0,35,1
2,12,1,1,22,1,22,0
3,7,1,1,35,1,22,0
1,9,1,2,22,1,55,1
3,7,1,1,22,1,22,1
2,7,1,2,35,0,35,1
1,13,1,1,55,1,55,0
3,9,1,1,22,1,55,1
3,15,1,1,35,0,35,0
1,15,1,1,35,1,55,0
1,9,1,3,35,1,35,0
1,1,3,7657,35,1,35,0
1,2,1,38,22,0,35,1
1,4,1,1,22,1,22,0
3,7,1,1,22,1,22,0
1,1,1,1,55,1,35,0
2,3,1,1,22,1,65,0
3,8,1,2,22,1,65,1
2,14,1,1,35,0,55,1
2,10,1,2,22,1,35,0
2,7,1,1,65,1,55,1
2,15,1,1,35,1,65,1
1,9,1,1,18,0,35,0
1,16,1,1,22,1,22,0
3,8,1,1,35,1,55,1
1,15,1,1,35,1,35,1
3,16,1,1,35,1,65,0
2,6,1,25,35,1,35,0
1,16,1,2,35,1,55,0
3,11,1,1,22,1,22,1
1,10,1,1,35,1,35,0
2,8,1,1,35,0,35,1
3,11,1,1,35,1,35,1
2,12,1,1,22,1,18,1
1,7,1,1,35,1,35,0
1,8,1,1,35,1,55,0
1,7,1,1,22,1,35,1
3,7,1,1,35,1,35,0
3,2,1,1,22,1,55,1
3,9,8,55,35,0,65,0
1,14,1,2,35,1,55,1
3,14,1,1,55,1,55,1
1,13,1,1,55,1,35,1
3,15,1,1,35,1,35,1
3,17,2,2,35,0,35,1
1,7,1,2,35,0,55,1
3,11,1,1,55,1,18,1
2,13,1,1,55,0,35,0
1,14,1,2,35,1,35,0
1,10,1,1,35,1,35,1
2,16,1,1,35,1,35,0
2,15,1,1,55,1,55,0
2,14,1,1,35,1,35,0
2,3,1,1,35,0,35,0
1,14,1,2,35,1,55,0
2,13,1,1,22,1,35,0
1,10,1,1,35,1,55,1
2,10,1,1,55,0,55,1
1,11,1,1,35,1,22,0
3,6,12,9,22,1,35,1
1,9,1,1,35,0,35,1
3,6,1,1,22,1,35,0
1,9,1,1,35,1,35,1
3,14,1,1,55,1,35,0
